StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,batch,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,id,comp1g1 ,comp2g1,Action1rA ,Action1rB,treatment,role,action,comp1g1BZ ,comp2g1BZ,ActionABZ,ActionBBZ,comp1EW ,comp2EW,EWg1actionA,EWg1actionB ,Advice1,About,Dnorm1,Dnorm2,Snorm1 ,Snorm2,Lotteries,education ,hamlet,politics_1,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
9/20/23 14:40,9/20/23 14:53,206.116.173.77,100,775,TRUE,9/20/23 14:53,R_PUsvxudTCMXBqmZ,1,49.1378,-122.8521,EN,0.899999976,611167ed8d09c1e0fdd862c2,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,I think the best way to play is to pass in the inital instances so the tokens can grow to a significant amount. If you are A try not to hold and if you are B try to keep passing until the tokens have increased a considerable amount.,"It reminds me of situations where you choose to make a selfish decision or a decision that is helpful for everyone. I think that is what the game is trying to capture, the initial reaction of wanting to think for everyone or just focus on self.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",High school,120000,93,650b4aaa8c4ba680e34618fd,APPROVED,2023-09-20T19:40:29.550000Z,2023-09-20T19:53:51.265000Z,2023-09-20T20:20:55.704000,2023-09-20T19:53:52.170531Z,802,C18UP4AJ,343,24,Female,Asian,India,Canada,India,Hindi,Yes,Unemployed (and job seeking)
9/20/23 14:40,9/20/23 14:53,37.189.96.213,100,758,TRUE,9/20/23 14:53,R_SIbqaIk0NsSDde1,1,40.6501,-8.6502,EN,1,5e83d6b4cd1a14128cd2183d,0 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"If u are player A i think u should always pass , the margin of profit is 3x so i think is worth the risk , if u are b to be honest it depends of the type of person u are , i would choose pass 9/10 times but if u think hold is the best one cant really blame u","Cant real have a clear picture of what u might be considering , perhaps the sense of decision and the way people decide when there is someone more involved",Pass,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",100000,28,650b4a90c42a7ce0f26be0e8,APPROVED,2023-09-20T19:40:36.927000Z,2023-09-20T19:53:31.588000Z,2023-09-20T20:20:45.135000,2023-09-20T19:53:32.120163Z,775,C18UP4AJ,65,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED
9/20/23 14:43,9/20/23 14:54,85.247.103.54,100,684,TRUE,9/20/23 14:54,R_O3YCNzzPHY8f8HL,1,38.8979,-9.035,EN,0.800000012,60d1acdbb9ab21b88fe9d4d7,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,From my understanding the role with the most upside will be role B. Wherein the option to hold or pass will grant either 22 or 15 tokens. If there is feedback available between choices the best approach would be for both to pass to maximize both earnings and not be locked by a both-hold.,"Reminds me a bit of the prisoner dilemma. From daily life it reminds of group work in school, where they try to teach that if everyone works we are all graded better. The reality is not so linear, laziness can be crossed with the greed aspect of this problem",Pass,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Terminal graduate degree,125000,61,650b4b3c6419e4fc9375312e,APPROVED,2023-09-20T19:43:03.416000Z,2023-09-20T19:54:35.890000Z,2023-09-20T20:20:49.365000,2023-09-20T19:54:36.466047Z,693,C18UP4AJ,431,33,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
9/20/23 14:41,9/20/23 14:54,197.184.180.178,100,799,TRUE,9/20/23 14:54,R_xGcc2f5NcKWILrX,1,-26.3811,27.8376,EN,0.899999976,60dc664ea12f7f477dbc4d9d,0 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,"Its best to choose pass because we both receive tokens, in that way we both happy. Holding doesn't help any of players.","I analyze if the choice I  will make will benefit me or the next person in any way, if it does I go for it and if doesn't then I don't do it.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,1000000,80,650b4acd1c5befc8727efe4e,APPROVED,2023-09-20T19:41:01.238000Z,2023-09-20T19:54:57.922000Z,2023-09-20T20:20:56.844000,2023-09-20T19:54:58.439221Z,837,C18UP4AJ,160,31,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Full-Time
9/20/23 14:41,9/20/23 14:54,178.164.175.241,100,775,TRUE,9/20/23 14:54,R_SPOtIRthJ0R3gyd,1,47.5636,19.0947,EN,0.899999976,60e36c36df66eb4c671c205f,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,"I suppose you can both benefit the most if you pick pass. However, if player A decides to play it dirty, player B might end up with nothing. I'm not a gambler, more of a play it safe kind of person. This is why I would bet on the other player making the safe decision. But then again , I like to play it safe.","I was in a negotiation with my employer recently. Given the unequal economic power they sort of had the upper hand, however, as a professional, who knows their system inside out, I had a fair fighting chance. It was and still is a nightmare as they keep pushing their toxic agenda at me while I have to keep pushing back. ",Hold,Hold,Hold,Hold,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",100000,82,650b4af2d192decbb25da0f6,APPROVED,2023-09-20T19:41:56.821000Z,2023-09-20T19:56:24.877000Z,2023-09-20T20:20:58.427000,2023-09-20T19:56:25.470309Z,869,C18UP4AJ,25,40,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Other
9/20/23 14:42,9/20/23 14:54,105.185.144.167,100,728,TRUE,9/20/23 14:54,R_3hok6b5PrBdkv60,1,-26.1,28.25,EN,0.800000012,60f5bcf96cd0848f008e3902,,,,,ew,a,Hold,,,,,15 tokens,15 tokens,Hold,,"Well the individual should understand the rules of the game that if they hold and counter party doesnt they get nothing,but if they return and counter party loans the get a certain amount depending on the tokens loaned ,if they both decide to hold they both get nothing",well its more like when you borrow money depending on how you get it back it may be a surplus or deficit,Hold,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",1200000,65,650b4af6d2d5dc824bb772ab,APPROVED,2023-09-20T19:41:51.987000Z,2023-09-20T19:54:30.051000Z,2023-09-20T20:20:47.983000,2023-09-20T19:54:30.522044Z,759,C18UP4AJ,207,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
9/20/23 14:42,9/20/23 14:54,165.73.17.218,100,698,TRUE,9/20/23 14:54,R_ClwIzOjjGbyICiJ,1,-26.3811,27.8376,EN,1,60117871666552078d36caa1,,,,,ew,a,Hold,,,,,5 tokens,10 tokens,Hold,,To play in the same interaction as i just did you need to properly go through the instructions. There is no time limit on the study so read until you understand. It can be a bit confusing and you cant understand half and expect to thumb suck your way through the rest so read through everything and understand what is being said and understand the information that is being given and understand what you need to do.,i think it is trying to show how you never know the next persons move. You make a move in life and can only hope that the next person makes a move that will benefit the both of you but you never truly know until the end result ,Hold,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",High school,200000,55,650b4b1b9ed2be7e6ad3618e,APPROVED,2023-09-20T19:42:25.640000Z,2023-09-20T19:54:25.977000Z,2023-09-20T20:20:48.588000,2023-09-20T19:54:26.531255Z,721,C18UP4AJ,138,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
9/20/23 14:39,9/20/23 14:54,79.116.10.181,100,874,TRUE,9/20/23 14:54,R_2XniWqcXyEyEmTk,1,40.394,-3.7188,ES-ES,1,5fb5684c76a9420587f49130,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,"The best decision is for both A and B to choose to pass. Both will end up gaining 50% more than what they initially had. It's possible that we don't know who is playing the role of A and who is playing the role of B, so it's most profitable to always choose to pass. This strategy aims for mutual benefit regardless of the roles, maximizing the outcome for both players."," It's about finding a way for everyone to gain the maximum possible benefit. The optimal distribution is 15 chips for each player. Both players win 50% of what they wager. The second distribution is very unequal and carries the risk of leaving both players with 10 chips each instead of 15 each. This concept can be applied in everyday life in many situations, such as negotiations at work, family agreements, or the distribution of tasks among friends. The idea is to seek solutions that benefit all parties involved in an equitable manner.",Pass,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","2-year degree (Associate's, etc.)",1000000,30,650b4a885f6e92a9d7279fb5,APPROVED,2023-09-20T19:39:52.399000Z,2023-09-20T19:54:35.762000Z,2023-09-20T20:20:44.692000,2023-09-20T19:54:39.511171Z,884,C18UP4AJ,305,48,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
9/20/23 14:40,9/20/23 14:54,102.182.190.222,100,829,TRUE,9/20/23 14:54,R_3gTuUZH1hskKx4Y,1,-33.91,18.4304,EN,1,610a17434cbf8cd8089e2f5d,,,,,ew,b,Hold,,,,,5 tokens,10 tokens,,Hold,"thonl about what the counterpart might do and then decide, also find a way to gain something regardless of your choice. Be mindful and also strategic in your choices as it may lead to more gains in the end.","reminds me of simple life choices one has to make in order to survive daily, the choices you make on what you going to do or when you are going to buy or sell something, stuff like that.",Hold,Pass,Hold,Hold,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",High school,4600000,42,650b4a96df7bf3b5eca75b01,APPROVED,2023-09-20T19:40:06.709000Z,2023-09-20T19:54:08.183000Z,2023-09-20T20:20:45.438000,2023-09-20T19:54:08.796755Z,842,C18UP4AJ,45,21,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
9/20/23 14:41,9/20/23 14:54,85.245.153.251,100,752,TRUE,9/20/23 14:54,R_VVgTGFqVT5voMNj,1,38.731,-9.1373,EN,1,612293a14925ef04600c2356,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass,"If you both loan/ divide everybody wins more. Don't be greedy. More money in total for both, all wins, everybody happy. The first player invest and the second one split so everyone gets profit and more money. 15+15= 30 vs only 20 or 5+5= 10","This reminds me of life, financial and economic life. You receive money from your work and you can either spend it all or you can invest it and later on you can reap more profits. You choose how you take the best from time invested (working)",Hold,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",1200,75,650b4ad9b4bb36a1da95789f,APPROVED,2023-09-20T19:41:41.178000Z,2023-09-20T19:55:33.581000Z,2023-09-20T20:20:47.204000,2023-09-20T19:55:34.583668Z,833,C18UP4AJ,0,24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
9/20/23 14:41,9/20/23 14:55,197.184.168.168,100,811,TRUE,9/20/23 14:55,R_10wovsg1HubE1P6,1,-26.3811,27.8376,EN,1,6176c348b3aeeba222b5bb1c,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,"Goal for me is to grow tokens, and to achieve that, it is wise on the first lap to pass so that the tokens grows","It teaches a lesson on patience, to not rush into quickly settling for what is available as there is more ",Hold,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",2000000,50,650b4af25e08ba609bbf6831,APPROVED,2023-09-20T19:41:38.294000Z,2023-09-20T19:57:12.350000Z,2023-09-20T20:20:47.840000,2023-09-20T19:57:12.872820Z,935,C18UP4AJ,174,39,Male,Black,Lesotho,South Africa,Lesotho,English,No,Full-Time
9/20/23 14:43,9/20/23 14:55,31.182.243.99,100,669,TRUE,9/20/23 14:55,R_27jQ8sxsDj7XNxu,1,51.7737,19.4767,EN,1,5fc419db04670e4c2ac69ea8,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,I think the best choice is to pass. The certain amount of tokens is guaranteed in that case and it's equal for everyone. It's better to cooperate.,It reminds me my studies when our teachers told us that it is better to cooparate and it's based on studies and science.,Pass,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",200000,90,650b4b4a1c5befc8727efe97,APPROVED,2023-09-20T19:43:55.741000Z,2023-09-20T19:55:20.231000Z,2023-09-20T20:21:00.086000,2023-09-20T19:55:20.806925Z,685,C18UP4AJ,59,26,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
9/20/23 14:43,9/20/23 14:55,83.8.149.202,100,708,TRUE,9/20/23 14:55,R_cx65kzJPp0LPZyV,1,52.4052,16.9339,EN,0.899999976,6017d264be88ba3460f264e5,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,The best choice in such scenario is to always choose 'pass'. It does't matter if you are playing a role of A or B. This way the pay off grows and two people get the payoff istead of one. This is the most optimal option but it does require a trust in the partner in this exercise.,This interaction remainds me of experiences that involve risk taking. I do not participate in hazard but it is a hazard of sorts. It could also be trying to capture greed vs trust in strangers.,Pass,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Some college,30000,95,650b4b2ab663aca64dc70534,APPROVED,2023-09-20T19:43:13.916000Z,2023-09-20T19:56:25.681000Z,2023-09-20T20:20:59.661000,2023-09-20T19:56:26.368556Z,792,C18UP4AJ,252,24,Female,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED
9/20/23 14:42,9/20/23 14:55,46.186.72.116,100,782,TRUE,9/20/23 14:55,R_3MtHjeOHKK7JcGZ,1,54.5209,18.5511,EN,1,5d0bcf217a581100161860ae,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"If you want to win by giving hold, then you have to stay still and wait for your opponent to move. This tactic seems to make sense only in some situations, but it's worth taking the risk and starting with it. Unfortunately, I don't remember the details and there is no documentation available.","It's hard to make a decision if you don't have the knowledge available, and you have to base it only on what you've seen for a while. There is not even a ULM graphic to check the pattern. The problem is memory and this type of task. It's all about whether we are people going out in front or waiting for the opponent to move.",Hold,Hold,none,none,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)",100000,90,650b4b0e7f5e3f737369edc6,APPROVED,2023-09-20T19:42:06.459000Z,2023-09-20T19:55:53.440000Z,2023-09-20T20:20:48.447000,2023-09-20T19:55:53.966671Z,827,C18UP4AJ,511,40,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
9/20/23 14:48,9/20/23 14:55,213.141.23.178,100,432,TRUE,9/20/23 14:55,R_21agTFl5kApFHjO,1,38.731,-9.1373,EN,0.899999976,5f99cee5a2a7d109a1624e10,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,In this game I believe we should think about the best way to guarantee both players earn the most amount of money possible. Selfishness should not be part of the players' mindset.,"I think it is trying to emulate everyday choices that people are faced with. We can choose to play it safe and keep an amount to ourselves, or we can work together and think about mutual gain.",Pass,Pass,Pass,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens",Some college,30000,99,650b4ae70a05cd6ff29b1cbe,APPROVED,2023-09-20T19:45:49.289000Z,2023-09-20T19:55:36.916000Z,2023-09-20T20:20:57.989000,2023-09-20T19:55:37.659298Z,588,C18UP4AJ,411,21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
9/20/23 14:42,9/20/23 14:56,82.37.102.56,100,818,TRUE,9/20/23 14:56,R_3Ezn5iEkLtZtZ0L,1,51.4535,-2.5917,EN,0.899999976,5c88336991d8a80016a92d9e,,,,,bz,b,Hold,10 tokens,15 tokens,,Hold,,,,,"If you want to maximise your chances of making more money at the expense of the other player, choose hold rather than pass. If you want to play with equal outcome for both players, choose hold. If you go first and pass, you may lose out if your opponent holds, so it would be a risk.","Generosity and trust. If you are generous and decide to try and share something, someone may take advantage and leave you worse off. It reminds me of a gameshow called Golden Balls where 2 players choose âsplitâ or âstealâ to win the prize fund. If one player chooses split and the other steals they take it all, if one steals they take it all, but if both steal then both get nothing.",Hold,Hold,none,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)",20000,60,650b4b2c1c73752531663663,APPROVED,2023-09-20T19:42:43.227000Z,2023-09-20T19:56:57.375000Z,2023-09-20T20:20:48.880000,2023-09-20T19:56:58.304222Z,855,C18UP4AJ,135,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
9/20/23 14:41,9/20/23 14:56,185.108.254.83,100,909,TRUE,9/20/23 14:56,R_2awwpFkwKvLX4lQ,1,55.0407,15.1133,EN,0.899999976,60f487b1317946b0d5479fdf,,,,,bz,b,Pass,0 tokens,15 tokens,,Pass,,,,,"I would suggest to read carefully the instruction to understand firstly their role in the game. Consider that the Hold option is the ""safe"" option, as you don't lose token. It depends on how much risk you feel to take. I don't think there is an ultimate winning strategy, I suggest to have fun.","I think it reflects the basis of decision making when you have no clue on the future, or on your ""opponent"" thoughts. Sometimes you have to take risks.",Hold,Pass,none,none,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Terminal graduate degree,15000,70,650b4ac69292c9cd6dd86bc5,APPROVED,2023-09-20T19:41:09.235000Z,2023-09-20T19:56:30.035000Z,2023-09-20T20:20:56.683000,2023-09-20T19:56:30.541325Z,921,C18UP4AJ,365,27,Female,White,Italy,Denmark,Italy,Italian,No,Full-Time
9/20/23 14:41,9/20/23 14:56,41.145.193.155,100,870,TRUE,9/20/23 14:56,R_2Y3q234JwaCuITm,1,-26.3811,27.8376,EN,,6509a652e1a5bb876c0c1cee,,,,,bz,a,Hold,0 tokens,12 tokens,Hold,,,,,,"To be the best player you have to have fun and a team player. Be thoughful of the surroundings and also take the risk or lose the chance. Best players are not made, but they dedicate most of their time perfecting their craft which results in them being the best players.","The interaction reminds me that nothing is certain, challange yourself and attempt the impossible in order to improve yourself as a person. The interction reminds me tha we have to be humble and ask for help where needed",Pass,Pass,none,Hold,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",304676,40,650b4ae58dbb28c12243e5c4,APPROVED,2023-09-20T19:41:40.291000Z,2023-09-20T19:57:44.996000Z,2023-09-20T20:20:57.688000,2023-09-20T19:57:45.454021Z,965,C18UP4AJ,0,24,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
9/20/23 14:49,9/20/23 14:56,91.182.228.173,100,460,TRUE,9/20/23 14:56,R_3jUPnig2cVcpj8v,1,50.8534,4.347,EN,1,5e80c8aa38015a0286e26ed4,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,"i have decided to hold because it seemed the safer option to me, but as according to me there is no certainty regarding what the other player is doing, i would suggest to choose the option your guts are telling you. there's a limited amount of possibilities that can lead you to winning, so you have to risk it, ","in my personal case, this interaction reminds me of the possibilities i have of encountering people using the kitchen in my shared flat. sometimes i decide to avoid a certain hour because i think everybody will be there and then i find out no one was; some other times i go at usual dinner time and find everyone; etc. i am not sure what the researchers' purpose is though,",Hold,Pass,Hold,none,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Terminal graduate degree,900000,80,650b4caddd058f029dcfb3ff,APPROVED,2023-09-20T19:49:06.543000Z,2023-09-20T19:57:05.804000Z,2023-09-20T20:21:00.800000,2023-09-20T19:57:07.809257Z,480,C18UP4AJ,119,26,Female,White,Italy,Belgium,Italy,Italian,No,Unemployed (and job seeking)
